sd_mult,sl_mult,tp1_mult,tp2_mult,tp3_mult,rsi_bull,rsi_bear,piv_left,piv_right,train_trades,train_profit_factor,train_win_rate,train_expectancy_r,test_trades,test_profit_factor,test_win_rate,test_expectancy_r,test_net_pnl_usd,test_max_drawdown_usd,test_avg_bars_held
1.5,1.5,1.5,1.5,3.0,30.0,60.0,3,2,57,0.8057199361749362,0.47368421052631576,-0.08277674750515955,32,0.7634927309600152,0.46875,-0.0908437339736755,-4736.812261030267,-11020.04217141138,16.15625
2.0,2.0,1.0,1.5,4.0,40.0,70.0,3,2,53,0.7963947493342448,0.5283018867924528,-0.08078581549789027,26,0.7634514410522923,0.5769230769230769,-0.018597767529409108,-3794.9378109474114,-6513.861176826698,22.46153846153846
1.5,1.0,0.5,1.5,3.0,40.0,50.0,3,2,81,1.4480686110183525,0.4691358024691358,0.13198902276023106,37,0.763365000172115,0.4594594594594595,-0.018524059412247783,-3249.9020301227256,-6556.628390522646,11.432432432432432
2.0,2.0,1.0,2.5,3.0,50.0,70.0,3,2,55,0.7632929967696824,0.4,-0.11498726959238602,28,0.7834045113576438,0.42857142857142855,-0.04925938602564237,-3874.7949187500894,-5735.4776860507045,16.892857142857142
0.5,2.0,1.0,2.5,3.0,50.0,70.0,3,2,34,1.1940842456674945,0.5588235294117647,0.10320778732723812,19,0.7631378965635879,0.47368421052631576,0.012040556943552229,-2618.0518009668544,-7376.944928702416,20.105263157894736
2.0,1.0,0.5,2.5,4.0,30.0,50.0,3,2,87,1.0246490712427827,0.3103448275862069,-0.0017014909428745182,37,0.7631023968292275,0.32432432432432434,-0.05290109246914576,-3594.5780879442686,-4558.619965618662,12.513513513513514
1.5,1.0,1.5,2.5,3.0,40.0,60.0,3,2,73,1.061556897677057,0.3424657534246575,0.05657854423432725,38,0.7628186204525462,0.2894736842105263,-0.021494036674094656,-3977.645721402177,-5682.918043007214,10.394736842105264
0.5,1.0,1.5,2.5,4.0,30.0,60.0,3,2,50,0.8303021463215088,0.32,-0.10169661526152667,26,0.7627077370115103,0.3076923076923077,-0.0942942424676585,-2869.5634046872956,-6635.935497095754,11.846153846153847
0.5,2.0,1.0,2.0,4.0,50.0,70.0,3,2,32,1.2500938294240571,0.59375,0.09895438215085905,19,0.7625118044534057,0.47368421052631576,0.013873636683807268,-2624.972036635004,-6950.244556916599,20.68421052631579
2.0,2.0,1.0,1.5,3.5,50.0,70.0,3,2,54,0.8357202953452886,0.5,-0.10323657235162916,26,0.7624916662651802,0.5769230769230769,-0.031248163221164364,-3729.302389582254,-7064.021122097987,21.846153846153847
2.0,1.5,0.5,1.5,3.5,50.0,70.0,3,2,69,0.8299515146437264,0.4927536231884058,-0.04671361844322602,31,0.7624044504141362,0.5161290322580645,-0.025471262959221825,-3302.170554511038,-7084.213320765362,18.096774193548388
0.5,1.5,1.0,1.5,3.0,50.0,60.0,3,2,37,0.7615628373415447,0.4864864864864865,-0.07464701706129968,20,0.9726517041398365,0.5,0.06445979528979523,-235.40128295544218,-5716.820594637284,17.5
1.5,1.5,1.0,2.5,4.0,30.0,70.0,3,2,62,0.9174046319433328,0.3709677419354839,-0.05159659294048407,31,0.761392075397988,0.3548387096774194,-0.058396175514246966,-3884.911832243212,-6619.534370751988,19.161290322580644
0.5,1.0,0.5,2.5,3.0,30.0,60.0,3,2,54,0.8779580276925362,0.3333333333333333,-0.02312996984119442,28,0.7609927641970095,0.32142857142857145,-0.03659730255226358,-2329.1713094435445,-4872.305418633859,10.535714285714286
0.5,1.0,1.0,1.5,3.0,50.0,70.0,3,2,51,0.7604381326468994,0.37254901960784315,-0.09312745887823846,25,1.0915620132373658,0.48,0.18158901501151156,761.2603692433761,-3193.8215303654074,12.4
0.5,1.0,1.5,1.5,3.0,30.0,60.0,3,2,50,0.7602707426267147,0.34,-0.1704853447156414,27,0.9068044381741447,0.4074074074074074,0.0020996004692276976,-1122.8340818905986,-6461.96059353268,10.74074074074074
1.5,1.5,1.0,1.5,3.5,40.0,70.0,3,2,65,1.009313915231597,0.5384615384615384,0.02095823279312518,32,0.7595014509383772,0.46875,-0.042744537911442546,-3854.3413800703192,-7894.898839204578,18.09375
1.5,1.0,1.5,2.0,4.0,30.0,50.0,3,2,76,1.0878162230535027,0.35526315789473684,0.008128840622704149,34,0.7593725248263626,0.35294117647058826,-0.013809683879318958,-3829.529139496965,-7180.881865559439,11.852941176470589
2.0,1.0,0.5,1.5,3.5,30.0,60.0,3,2,87,0.7592999577165086,0.3448275862068966,-0.12788533444471695,39,1.1198735538218283,0.5128205128205128,0.09790691304529173,1514.7162109109672,-5159.578050562657,13.435897435897436
1.0,2.0,1.5,2.0,3.5,40.0,70.0,3,2,47,1.3753698536013166,0.574468085106383,0.15437985868734738,20,0.7586005905816817,0.45,-0.0314107317287463,-3271.8640726564927,-5984.130494285209,24.15
2.0,1.5,1.0,2.5,3.5,40.0,50.0,3,2,59,1.194622451925598,0.4576271186440678,0.0767774036038248,31,0.7584160281209081,0.41935483870967744,-0.07677149728205024,-4295.255541292077,-6092.152850797069,17.64516129032258
2.0,1.5,1.5,1.5,4.0,30.0,50.0,3,2,54,0.7583801446080561,0.42592592592592593,-0.1704574116645383,32,0.8586042162017374,0.5,-0.014907637203835172,-2685.544001891263,-7193.012413379085,18.6875
1.5,2.0,1.0,2.0,3.5,30.0,70.0,3,2,58,0.9160191347143384,0.46551724137931033,-0.05799216383373378,25,0.7580153673462278,0.48,-0.06115611297609713,-3886.922961851707,-6558.539997486394,21.76
1.5,1.5,0.5,2.0,4.0,30.0,70.0,3,2,67,0.9202747957317299,0.43283582089552236,-0.024984898884141935,30,0.7579550340944506,0.4,-0.04835642143826779,-3527.524310185487,-6180.130949926134,19.266666666666666
2.0,1.5,0.5,2.0,3.0,40.0,50.0,3,2,64,1.1935207769530154,0.5,0.07888369276495527,33,0.7579097480506591,0.45454545454545453,-0.05977220500333922,-4026.339507314215,-5845.650980699227,16.060606060606062
2.0,1.5,1.5,2.5,3.0,40.0,60.0,3,2,50,0.7948794872480414,0.36,-0.05622590611361767,33,0.7578747934845634,0.36363636363636365,-0.07549159235812597,-5178.652976647352,-7587.663518147516,16.151515151515152
0.5,1.0,1.5,1.5,4.0,30.0,60.0,3,2,49,0.7577048637690983,0.3469387755102041,-0.16999337007279272,26,0.8787304602627293,0.38461538461538464,-0.039972242612984904,-1461.0735709349765,-6402.936642662073,11.846153846153847
0.5,1.0,1.5,2.0,3.5,40.0,50.0,3,2,43,1.3468011921852483,0.4186046511627907,0.06699536437605301,23,0.7576303506783985,0.391304347826087,0.061782986243354814,-2642.1307873334345,-4258.260068167052,8.478260869565217
1.5,1.0,1.0,1.5,4.0,40.0,50.0,3,2,77,1.2286902831820843,0.44155844155844154,0.05957177141985585,36,0.7575535147437488,0.4444444444444444,-0.029998928720644753,-3818.8791016244218,-8217.258532447462,11.416666666666666
1.5,1.5,1.5,2.5,4.0,30.0,70.0,3,2,57,0.7860410443830288,0.3508771929824561,-0.11673799020822372,30,0.7573970193504262,0.36666666666666664,-0.06423000044494818,-4476.130618919504,-7395.39555736156,19.266666666666666
1.0,1.5,0.5,2.0,3.5,30.0,60.0,3,2,54,1.14199237463955,0.48148148148148145,0.09159608482261651,26,0.7573966134072625,0.38461538461538464,-0.06628055393957137,-2941.4604188973526,-3907.3976131018767,19.807692307692307
0.5,1.0,1.5,2.5,4.0,40.0,50.0,3,2,43,1.2476111036224977,0.37209302325581395,0.02201508909449801,22,0.7571510235981622,0.36363636363636365,0.04295050624045768,-2647.3560489923902,-4094.9349411222424,9.454545454545455
1.5,2.0,1.5,2.5,3.0,40.0,70.0,3,2,52,0.8801970488931263,0.4230769230769231,-0.0623109079630367,25,0.7571045671413296,0.44,-0.05694534510644669,-4391.971329176655,-6147.607516643493,19.48
2.0,1.5,1.5,2.0,3.5,40.0,70.0,3,2,53,0.756894449428433,0.39622641509433965,-0.08411468529116688,31,0.7668169567785375,0.41935483870967744,-0.032802371941483506,-4541.140865393019,-7006.100846789737,18.903225806451612
2.0,1.5,1.0,2.5,4.0,40.0,50.0,3,2,59,1.208687209482899,0.4576271186440678,0.08229952680953695,31,0.7564705560244677,0.41935483870967744,-0.07782519522045785,-4329.845169642285,-6092.152850797069,18.258064516129032
2.0,1.0,1.0,2.5,4.0,30.0,70.0,3,2,82,0.7563836603041866,0.24390243902439024,-0.1602551565989297,37,1.2675671479523993,0.40540540540540543,0.2138921844694398,3489.832345991395,-5068.983106867906,14.621621621621621
2.0,1.5,1.5,2.5,4.0,40.0,60.0,3,2,50,0.8006414044779618,0.36,-0.05448861393872074,29,0.7554162153527251,0.3793103448275862,-0.06047084385450555,-4468.88241156925,-7677.0030609953865,19.03448275862069
1.5,1.5,0.5,2.5,3.0,30.0,70.0,3,2,72,0.9746473022731231,0.3888888888888889,-0.021849728998925715,32,0.7552467134565946,0.375,-0.06276885451031643,-3972.6877243025506,-6175.100202701692,17.75
2.0,2.0,0.5,1.5,4.0,30.0,60.0,3,2,58,0.7801466821910027,0.5,-0.07615465323051088,27,0.7552435587522345,0.5925925925925926,-0.038614173387441185,-3541.7167641636593,-5783.0872402913765,19.85185185185185
1.5,1.0,0.5,2.5,3.5,30.0,70.0,3,2,85,0.8439856236987894,0.27058823529411763,-0.10982062516894363,39,0.755215778249132,0.3076923076923077,-0.0589635573968884,-3730.7793039048224,-5537.523281410243,12.948717948717949
2.0,1.5,0.5,2.5,4.0,40.0,70.0,3,2,62,0.8593095407141006,0.3709677419354839,-0.054549254282498294,32,0.7551818694000749,0.40625,-0.032029418065583876,-3796.7569784882057,-5678.095053378789,18.625
1.0,1.0,1.0,2.5,4.0,40.0,60.0,3,2,62,1.0217586692697422,0.3548387096774194,0.03368580347093801,31,0.7551262607144098,0.2903225806451613,-0.059356468024153446,-3076.358469561855,-5264.183998353218,14.03225806451613
2.0,1.5,0.5,2.5,3.5,30.0,60.0,3,2,60,0.7622561456076771,0.3333333333333333,-0.09836867107219643,33,0.7551004621859359,0.3939393939393939,-0.07700362764684529,-4103.927474964421,-5405.325611675991,17.393939393939394
1.0,1.0,1.0,1.5,4.0,30.0,50.0,3,2,67,1.1261361260539795,0.417910447761194,-0.004127191897852433,31,0.7549510676810197,0.41935483870967744,-0.06107271367690825,-3366.7479593137477,-7620.472840778852,12.64516129032258
2.0,1.5,1.0,2.5,3.0,40.0,50.0,3,2,59,1.1505914698471111,0.4406779661016949,0.06445151676639377,33,0.754813040773769,0.42424242424242425,-0.07999760240332962,-4689.843410877938,-6988.60159967089,16.060606060606062
2.0,1.0,1.5,2.0,3.5,30.0,50.0,3,2,74,0.7546376189047609,0.2702702702702703,-0.19518010237294514,37,1.033054728434278,0.40540540540540543,0.11816074607799602,519.0793281211079,-4961.664575601987,12.486486486486486
2.0,1.5,0.5,2.0,4.0,30.0,50.0,3,2,65,0.9931256930318139,0.4153846153846154,-0.015363055141054372,31,0.7544951124790769,0.45161290322580644,-0.06697001611230827,-3925.75069732943,-5656.224433728687,18.483870967741936
1.5,1.0,1.0,2.5,3.5,40.0,70.0,3,2,78,0.8916848304284717,0.2948717948717949,-0.06448475012061358,38,0.7541047339732423,0.2894736842105263,-0.03891448289729776,-3664.8896136822927,-5212.186523591172,12.894736842105264
1.5,1.0,0.5,2.0,3.0,40.0,70.0,3,2,82,0.9695784928244143,0.34146341463414637,-0.020955235137219624,41,0.7539691473715134,0.36585365853658536,-0.03187867552270529,-3819.441047944151,-5959.292862221231,10.463414634146341
1.5,2.0,0.5,2.5,3.5,30.0,70.0,3,2,62,1.0002432217817558,0.43548387096774194,-0.018527979156821164,26,0.753813999112266,0.46153846153846156,-0.06230995844367941,-3792.50514433358,-5707.338006606182,21.115384615384617
2.0,1.5,0.5,2.0,3.5,30.0,50.0,3,2,66,0.988492717123122,0.42424242424242425,-0.01568618045385614,31,0.7535736521973544,0.45161290322580644,-0.06802134087759457,-3940.4853259556116,-5656.224433728687,18.096774193548388
1.0,2.0,1.5,1.5,3.0,50.0,70.0,3,2,48,1.6775642836183258,0.6666666666666666,0.17577027175105528,22,0.7535417983312028,0.5,-0.0241639695397062,-3633.187649086531,-6450.850283401554,20.5
2.0,1.0,1.0,2.5,3.5,50.0,60.0,3,2,74,0.7535153484791802,0.2972972972972973,-0.0838347930868182,35,0.847337347666385,0.3142857142857143,-0.04844710533351145,-2056.7800521906565,-4615.118505245899,13.6
0.5,2.0,1.0,2.0,4.0,40.0,60.0,3,2,32,1.0190096509667819,0.59375,0.025687391625550546,19,0.7532288764028037,0.47368421052631576,-0.028085059037385264,-2785.876819664105,-7948.842568129852,20.94736842105263
1.0,2.0,1.5,2.5,4.0,30.0,60.0,3,2,42,1.3484023462191048,0.5,0.10205557946987162,20,0.7532147048235602,0.4,-0.10442040885375418,-3702.458529945922,-5957.040184431415,22.45
2.0,1.0,0.5,2.5,3.5,30.0,70.0,3,2,88,0.753057806296973,0.25,-0.15222205954763818,39,1.0137909414533044,0.38461538461538464,0.087455477839288,194.31616838593857,-4349.840110299789,13.846153846153847
2.0,1.0,1.0,2.0,3.5,30.0,60.0,3,2,79,0.7529830881613384,0.27848101265822783,-0.1291201428285192,37,1.1520260916695841,0.43243243243243246,0.1268250096394209,2089.2676455416513,-5319.881928920601,14.027027027027026
1.5,1.0,1.0,1.5,3.5,40.0,50.0,3,2,77,1.2143008984184085,0.44155844155844154,0.053224915527576216,36,0.7529126271097558,0.4444444444444444,-0.032835496617262726,-3891.9797233130016,-8249.113986100112,11.194444444444445
2.0,1.5,0.5,1.5,3.0,40.0,50.0,3,2,66,1.292599489331792,0.5757575757575758,0.080975322673304,34,0.7526113243188303,0.5,-0.04979587076539299,-4043.6324440204066,-6096.549802751923,16.323529411764707
2.0,1.0,0.5,2.5,3.5,30.0,50.0,3,2,86,1.0359732480684707,0.313953488372093,0.004621168196147709,37,0.7524029268657854,0.32432432432432434,-0.05965784922590302,-3756.927051245017,-4579.348238919785,12.486486486486486
2.0,1.5,1.5,2.0,3.0,40.0,70.0,3,2,53,0.7523290970411983,0.39622641509433965,-0.0858792548405082,34,0.9431949845195037,0.4411764705882353,0.042177798360455356,-1141.0409749055734,-4789.488770374932,16.91176470588235
1.0,2.0,0.5,2.5,3.0,40.0,60.0,3,2,44,1.088452437632622,0.4772727272727273,0.060700721744232085,23,0.7518377366048774,0.43478260869565216,-0.044307872378799275,-3166.715361075858,-6063.170602169732,21.217391304347824
1.5,1.0,1.5,2.0,3.5,30.0,50.0,3,2,75,1.0295307690459774,0.3466666666666667,-0.02083615194718363,34,0.7516799891702793,0.35294117647058826,-0.019692036820495844,-3951.9540181619345,-7180.881865559439,11.823529411764707
2.0,2.0,1.0,2.0,3.0,50.0,70.0,3,2,55,0.7515407406914049,0.43636363636363634,-0.11913314729164914,28,0.7662596033762847,0.4642857142857143,-0.05372367173992868,-4040.273815465302,-5583.415860671317,16.892857142857142
0.5,1.0,1.5,2.0,3.0,40.0,50.0,3,2,43,1.377697800094356,0.4186046511627907,0.08215885886580838,23,0.7511772944211429,0.391304347826087,0.0578377360076072,-2712.4771308521567,-4287.772043602352,8.217391304347826
0.5,1.0,1.0,2.0,4.0,50.0,70.0,3,2,49,0.8354872332714279,0.3673469387755102,-0.051780457625528256,24,0.7509179126848546,0.3333333333333333,0.0040971752528554855,-2195.9233662869983,-3411.6418385116112,12.541666666666666
1.0,1.5,1.0,2.0,3.0,40.0,60.0,3,2,49,1.1405498023587388,0.5306122448979592,0.11906084044549364,27,0.7508941174171315,0.37037037037037035,-0.0780502737829209,-3552.9679101846473,-5299.295910576509,18.51851851851852
0.5,1.0,1.0,2.5,3.5,30.0,50.0,3,2,45,1.1511426314066089,0.37777777777777777,-0.0011662361414272473,23,0.7505524863198179,0.391304347826087,0.03892301350458074,-2753.520925994494,-4491.242459088643,8.91304347826087
1.0,1.0,1.0,1.5,3.5,30.0,50.0,3,2,67,1.1247110569890815,0.417910447761194,-0.0034522324509948846,31,0.7500648572552983,0.41935483870967744,-0.06451189451752043,-3433.8800166701994,-7649.984816214159,12.451612903225806
0.5,2.0,1.0,1.5,4.0,50.0,60.0,3,2,31,0.9907936428565033,0.5806451612903226,0.006864565780357925,18,0.7500613181565006,0.5,-0.0018818180429740112,-2619.7893655919133,-6924.911231539902,21.77777777777778
1.5,1.5,0.5,1.5,4.0,40.0,70.0,3,2,65,1.0371722184174657,0.5384615384615384,0.025620589207226978,31,0.7500154208297815,0.4838709677419355,-0.03439566343777042,-3391.570545563097,-6881.842235474615,18.838709677419356
2.0,1.0,1.0,2.5,3.0,50.0,60.0,3,2,74,0.7499660360079947,0.2972972972972973,-0.08095062039088177,43,0.8252794896400748,0.27906976744186046,-0.06208153267995024,-3029.1408594112136,-5301.52477548965,8.720930232558139
1.5,1.0,1.0,1.5,3.0,40.0,50.0,3,2,78,1.2944765771862186,0.44871794871794873,0.07724107890359179,36,0.749826168344402,0.4444444444444444,-0.03396718426788014,-3940.595865817923,-8297.305697053886,11.11111111111111
2.0,1.0,1.0,2.0,4.0,50.0,60.0,3,2,72,0.7497761286361543,0.3194444444444444,-0.08932924469804256,35,0.8894434572483386,0.37142857142857144,-0.015589962476368254,-1455.4973477581912,-4100.973647761674,13.742857142857142
2.0,1.5,1.0,2.5,4.0,40.0,70.0,3,2,54,0.749560590477059,0.35185185185185186,-0.09970799475914703,33,0.8092988460065449,0.3939393939393939,-0.014065326620827295,-3181.640298406308,-6092.152850797068,18.545454545454547
0.5,1.0,1.5,1.5,4.0,30.0,50.0,3,2,45,1.1636853798359377,0.4222222222222222,-0.009502766468815146,23,0.749539793964683,0.391304347826087,-0.029240140208518717,-2877.6162671803227,-4297.018067178565,9.347826086956522
2.0,2.0,1.5,2.5,3.0,40.0,70.0,3,2,51,0.7494294857563841,0.39215686274509803,-0.11886729436836822,27,0.960400779233614,0.48148148148148145,0.02591853371421031,-716.0226942797221,-5542.27869361965,18.48148148148148
2.0,2.0,1.5,2.0,3.0,50.0,70.0,3,2,53,0.7951420999453886,0.4528301886792453,-0.11576207965240046,27,0.7494291868495365,0.4444444444444444,-0.06276898338398273,-4649.125188921829,-6583.53352806277,15.74074074074074
2.0,1.0,1.5,1.5,3.0,30.0,70.0,3,2,81,0.7488720285456149,0.3333333333333333,-0.20505549593422004,46,1.4880323189932347,0.5434782608695652,0.3186352721281499,8249.935556435472,-4777.845282651007,10.978260869565217
1.5,1.5,1.0,1.5,3.0,50.0,70.0,3,2,65,1.0407812818522855,0.5384615384615384,0.02827236618185824,30,0.7485403387605228,0.4666666666666667,-0.04434706751201896,-3913.0324369835585,-9176.625217184162,16.233333333333334
2.0,1.5,1.0,1.5,4.0,30.0,60.0,3,2,58,0.7483569744131834,0.43103448275862066,-0.12004747504778338,33,0.992518198965107,0.5454545454545454,0.031937694387584495,-117.31376592541096,-7147.112343927279,18.0
0.5,1.0,0.5,2.5,3.5,40.0,50.0,3,2,44,1.3185889120927554,0.38636363636363635,0.08481676814870964,23,0.7482583665771324,0.391304347826087,0.05612515903899788,-2332.172116797982,-3209.2984233045636,8.478260869565217
0.5,1.0,0.5,1.5,3.5,30.0,60.0,3,2,53,0.7481593533904873,0.3584905660377358,-0.12323567753422657,28,0.8956213135570629,0.39285714285714285,0.006701697312788365,-945.539170455031,-4609.794588764877,10.75
1.5,1.0,1.5,2.0,3.0,30.0,50.0,3,2,77,1.0930118741387915,0.35064935064935066,0.0050462437068306025,34,0.7481113960291069,0.35294117647058826,-0.020890294332913874,-4008.7473307762452,-7180.881865559439,11.735294117647058
1.5,1.0,1.5,2.0,4.0,30.0,70.0,3,2,73,0.7478350577157495,0.273972602739726,-0.177528905401996,36,1.1734211166084125,0.4166666666666667,0.18359941806866115,2468.20129964892,-5483.926786827896,12.86111111111111
2.0,2.0,0.5,1.5,3.5,30.0,70.0,3,2,61,0.7477094277825879,0.47540983606557374,-0.10988477039048504,26,0.8298596932620329,0.6153846153846154,-0.003556148089984644,-2264.642594893941,-5488.0458672363475,21.884615384615383
0.5,2.0,1.0,2.0,3.5,50.0,70.0,3,2,34,1.2391103211324523,0.5882352941176471,0.10398122273689196,19,0.7475595262777438,0.47368421052631576,0.007294689315386016,-2790.240512420782,-6970.972830217723,20.31578947368421
0.5,1.0,1.5,2.0,3.5,30.0,60.0,3,2,50,0.8345673121153859,0.34,-0.11841009523098489,27,0.7474775462610601,0.3333333333333333,-0.07613639939082677,-3053.74133562143,-6813.007349707561,10.962962962962964
2.0,1.5,0.5,2.0,3.0,30.0,60.0,3,2,62,0.7472462840061566,0.3870967741935484,-0.08689455901548343,36,0.846316017152614,0.4166666666666667,-0.035973561254910885,-2631.567873113113,-5845.650980699227,15.5
2.0,2.0,1.0,2.5,4.0,30.0,60.0,3,2,50,0.7463906212630915,0.38,-0.13072791505400486,25,0.775148259369804,0.48,-0.07087458280645574,-3871.5037028402817,-6832.185322785284,20.68
2.0,1.5,0.5,1.5,4.0,30.0,50.0,3,2,68,1.0252414479202905,0.4852941176470588,-0.014869611640060927,32,0.7463146604521763,0.5,-0.05614522938733648,-3983.9294845826066,-6083.133387481386,18.6875
1.0,1.5,1.0,1.5,3.0,50.0,60.0,3,2,52,1.2049090398862718,0.5961538461538461,0.1074954073720223,24,0.7460257294742205,0.4583333333333333,-0.0582159710069036,-3164.17845982344,-6520.448744249458,17.166666666666668
2.0,2.0,0.5,2.0,3.0,40.0,70.0,3,2,61,0.7459414573536275,0.4426229508196721,-0.076087963631064,29,0.794880011849971,0.4827586206896552,-0.04555268352092329,-3351.0890201949105,-4519.6441895043035,19.03448275862069
2.0,2.0,1.0,1.5,3.5,30.0,60.0,3,2,51,0.7458173115609357,0.49019607843137253,-0.11219208052870915,27,0.7793946788070054,0.5925925925925926,-0.031364243776534496,-3629.545749528818,-6036.8153666832195,20.62962962962963
2.0,1.5,0.5,1.5,3.5,30.0,50.0,3,2,69,1.020393843089392,0.4927536231884058,-0.015185839381305983,32,0.7453764010576239,0.5,-0.05716370025370761,-3998.6641132087884,-6114.988841134036,18.3125
2.0,1.0,1.0,2.0,3.5,30.0,70.0,3,2,82,0.7449093969766323,0.2682926829268293,-0.14900742737799197,38,1.2911391668542287,0.47368421052631576,0.2240439842418632,3880.400078266329,-5319.881928920602,14.105263157894736
2.0,1.0,0.5,1.5,3.5,30.0,70.0,3,2,90,0.7448346645790362,0.3333333333333333,-0.14826824286925194,40,1.209171975184448,0.55,0.16038005253109996,2628.542727972562,-5159.578050562655,13.525
1.5,1.0,0.5,2.0,3.5,40.0,70.0,3,2,81,0.8697867668505053,0.32098765432098764,-0.063624256622298,38,0.7447960096707563,0.3684210526315789,-0.043327881315732376,-3718.554412551874,-5881.459467898068,11.842105263157896
1.0,1.0,1.0,1.5,3.0,30.0,50.0,3,2,71,1.1949870844171044,0.43661971830985913,0.030236661455970107,31,0.744038273660696,0.41935483870967744,-0.0674390156601721,-3516.6797572230357,-7695.833048950573,12.35483870967742
2.0,2.0,1.0,1.5,3.5,40.0,70.0,3,2,54,0.7639746374517801,0.5185185185185185,-0.0990140637632469,26,0.7440252346625971,0.5769230769230769,-0.028960810723588862,-4106.591559672297,-6513.861176826698,22.5
2.0,2.0,0.5,2.5,3.0,30.0,60.0,3,2,56,0.7437706978496986,0.375,-0.11164111214720276,30,0.7482272716219334,0.43333333333333335,-0.0908405061923503,-4536.251320613648,-5945.6197364784475,17.3
1.5,1.5,1.5,2.0,4.0,30.0,70.0,3,2,57,0.7435315514403125,0.38596491228070173,-0.12668590586885986,30,0.7943380571143053,0.4,-0.0424397427536678,-3747.7547777375153,-7877.125426521242,19.266666666666666
0.5,1.0,1.0,2.5,3.0,30.0,50.0,3,2,45,1.182161415279118,0.37777777777777777,0.013323325259894513,23,0.74348928235713,0.391304347826087,0.03497776326883307,-2831.487948511157,-4520.754434523943,8.652173913043478
2.0,2.0,1.0,1.5,4.0,30.0,60.0,3,2,52,0.7432884419545187,0.4807692307692308,-0.11477516907453082,27,0.8012707696073128,0.5925925925925926,-0.02045909107102804,-3269.6257260625684,-5988.549091941856,20.62962962962963
0.5,1.0,1.5,1.5,3.5,30.0,60.0,3,2,50,0.7431444274395759,0.34,-0.18173103771293675,27,0.921945770455354,0.4074074074074074,0.01321071158033845,-940.409043643171,-6432.44861809738,10.962962962962964
2.0,1.0,0.5,1.5,4.0,30.0,60.0,3,2,86,0.742738319790471,0.3372093023255814,-0.13966688273785857,38,1.2086122845589913,0.5263157894736842,0.13415781734708682,2473.6189571404047,-5127.722596910007,13.921052631578947
2.0,2.0,1.5,2.5,3.5,40.0,70.0,3,2,51,0.7737262165692828,0.39215686274509803,-0.10281913078495875,23,0.7425830517551313,0.4782608695652174,-0.050551540021039655,-4423.836563620798,-7844.7017769718295,21.608695652173914
1.0,1.5,1.5,1.5,3.0,50.0,60.0,3,2,50,1.3166168491590016,0.6,0.1570896018406569,24,0.7424514319163315,0.4583333333333333,-0.07247024556249233,-3787.4220229947423,-7718.551704351893,17.166666666666668
2.0,1.5,0.5,1.5,3.5,40.0,60.0,3,2,66,0.8991405875471626,0.5151515151515151,-0.009571668778669001,32,0.7423609636158269,0.5,-0.05984821158686077,-3844.1740474057133,-6438.709995672711,17.9375
0.5,1.0,1.0,1.5,3.5,50.0,70.0,3,2,51,0.7423385606108941,0.37254901960784315,-0.10152711303853554,25,1.1009301653495351,0.48,0.18540963132416471,839.1485969470443,-3173.093257064284,12.52
1.0,1.5,1.0,2.5,3.0,50.0,70.0,3,2,52,1.3069458858156393,0.5192307692307693,0.1753625735367628,25,0.7422144562587003,0.36,-0.025958777171003186,-3172.8816212114275,-5239.4149629009535,18.16
2.0,2.0,1.5,2.5,3.0,40.0,60.0,3,2,47,0.7723199755520755,0.40425531914893614,-0.07699752112838079,25,0.7418994392257993,0.44,-0.08193504063934037,-5055.634083325969,-7822.513035006166,18.88
2.0,1.5,1.0,1.5,3.5,30.0,60.0,3,2,58,0.7414412112196951,0.43103448275862066,-0.12336595669957098,34,0.9136248126413012,0.5294117647058824,-0.003896305455636279,-1454.244315429667,-7193.057717001202,17.352941176470587
1.0,1.0,1.5,2.5,3.0,40.0,60.0,3,2,64,1.0353146655068033,0.34375,0.043927882752075126,35,0.7412149762226609,0.2857142857142857,-0.058349015172221144,-4106.007972067297,-5832.9361627576645,11.628571428571428
1.0,1.0,1.5,2.5,4.0,40.0,60.0,3,2,61,1.046907932846699,0.3442622950819672,0.03735594160642613,31,0.7410387856007681,0.2903225806451613,-0.07419049773849959,-3747.3164852077666,-6309.586997572484,14.03225806451613
2.0,1.5,1.0,1.5,3.0,30.0,60.0,3,2,58,0.740850417486898,0.43103448275862066,-0.12135738448239575,37,0.9443464337788073,0.5135135135135135,0.005222235791146608,-1016.1998333934529,-8206.043488616278,15.513513513513514
0.5,1.0,1.0,2.5,4.0,30.0,60.0,3,2,50,0.8031305921970324,0.32,-0.11619518535368462,26,0.7407341776053832,0.3076923076923077,-0.08429982242363451,-2845.546595996734,-5473.107043350498,11.846153846153847
2.0,1.5,0.5,2.5,4.0,30.0,60.0,3,2,60,0.7406725792523071,0.3333333333333333,-0.10826445589802212,32,0.822641049562333,0.40625,-0.04233441912699916,-2766.996925460166,-5405.325611675991,18.0625
0.5,1.0,0.5,2.5,3.0,40.0,50.0,3,2,44,1.3572659591681784,0.38636363636363635,0.09849927412733422,23,0.7406649718636052,0.391304347826087,0.052179908803250304,-2402.5184603167045,-3238.8103987398636,8.217391304347826
1.5,2.0,0.5,1.5,3.0,40.0,70.0,3,2,62,1.1565035067432123,0.5967741935483871,0.03883815829079875,27,0.740626547636251,0.5555555555555556,-0.03414208857294732,-3752.69044342986,-6206.060849415758,20.0
