tf,src,at_mult,tp_r_mult,sl_buffer_atr,train_n,train_pf,train_exp,test_n,test_pf,test_exp,piv_atr_factor,piv_period,diy_swing_length,diy_box_width
0656b659-CME_MINI_MNQ1_5.csv,diy,,2.0,0.2,89,0.7162592280712282,-0.21407767642968328,37,0.8605302721601703,-0.09003951270812999,,,20.0,3.5
0656b659-CME_MINI_MNQ1_5.csv,diy,,2.0,0.3,74,0.6825354726308,-0.26460338916824716,36,0.795432102318466,-0.13500920172879155,,,20.0,3.5
0656b659-CME_MINI_MNQ1_5.csv,diy,,2.5,0.05,102,0.5486041581191555,-0.4119071950823784,44,0.750863713576057,-0.17518780195133796,,,20.0,3.5
0656b659-CME_MINI_MNQ1_5.csv,diy,,2.5,0.1,95,0.6192548172164581,-0.3430482323724695,43,0.7439796613392162,-0.2179077300938758,,,20.0,3.5
0656b659-CME_MINI_MNQ1_5.csv,diy,,2.5,0.2,84,0.5821069013764628,-0.3467017617109047,36,0.8955877654118923,-0.1027169735785393,,,20.0,3.5
0656b659-CME_MINI_MNQ1_5.csv,diy,,2.5,0.3,71,0.6000369877219296,-0.3448570367972248,34,0.6902988233179956,-0.24176722577638915,,,20.0,3.5
0656b659-CME_MINI_MNQ1_5.csv,diy,,3.0,0.05,100,0.5156439708592788,-0.4590493113239365,41,0.6630816606888503,-0.278353356885911,,,20.0,3.5
0656b659-CME_MINI_MNQ1_5.csv,diy,,3.0,0.1,92,0.5861124126974772,-0.38462661135391757,40,0.7527165372697381,-0.2399686725604413,,,20.0,3.5
0656b659-CME_MINI_MNQ1_5.csv,diy,,3.0,0.2,81,0.5055647870959884,-0.4295937292561291,32,0.5836783294175301,-0.38368277466436906,,,20.0,3.5
0656b659-CME_MINI_MNQ1_5.csv,diy,,3.0,0.3,69,0.578210433595053,-0.35727754501533554,32,0.5627113053699772,-0.38022648169117446,,,20.0,3.5
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,0.5,0.05,1040,0.5144608568138935,-0.2123906757394812,500,0.47093121166104746,-0.24521464382068603,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,0.5,0.1,990,0.5689657367808005,-0.17858040829696806,476,0.5028043211978727,-0.22080277190251973,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,0.5,0.2,878,0.6207175811627665,-0.15423721327649992,397,0.6017006748367281,-0.15548530495744248,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,0.5,0.3,778,0.7134954278660085,-0.11130475415689871,346,0.7048036855360641,-0.12399225614558512,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,1.0,0.05,860,0.6785547396726973,-0.18266718607615004,361,0.6403230335504562,-0.19944149659953703,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,1.0,0.1,814,0.7287156723981834,-0.1497058339588536,340,0.6567552406878385,-0.19418633550335443,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,1.0,0.2,710,0.7836475553916952,-0.11886235727726882,310,0.8421546564242037,-0.0792767473796958,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,1.0,0.3,615,0.8274125416883378,-0.09989495046220014,262,0.899708517775592,-0.06082193381421492,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,1.5,0.05,764,0.815046203213574,-0.10824274891546358,324,0.7164055280697689,-0.18508860452645173,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,1.5,0.1,717,0.8250694889282044,-0.10644201239217277,299,0.7586476595446946,-0.15203660313339992,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,1.5,0.2,638,0.8858308744576464,-0.07233296769994607,268,0.9097531858544391,-0.053018071704505725,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,1.5,0.3,552,0.9129046103511321,-0.05735314841416321,236,0.9013646640154928,-0.06465750234988199,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,2.0,0.05,719,0.865329515329834,-0.0784997089026789,304,0.7560041788400517,-0.16058499462044737,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,2.0,0.1,666,0.9311286309902196,-0.04491615748059843,280,0.7802507119884771,-0.14270947527258884,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,2.0,0.2,576,0.9778257517479221,-0.028311880254923445,247,0.8624896102835492,-0.09080131262871338,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,2.0,0.3,494,0.9091737151630807,-0.05878013156942099,218,0.9684345196854547,-0.028655512184474687,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,2.5,0.05,660,0.9035249706348338,-0.054073917102124044,268,0.7533103538655487,-0.17909603554741516,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,2.5,0.1,620,0.945134637776137,-0.030462632486681896,248,0.800770579517833,-0.13351807514439065,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,2.5,0.2,538,1.0456139945191758,0.022133576813042434,229,0.7528961854323094,-0.1753703330856866,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,2.5,0.3,461,0.9548135722421548,-0.020366339247399598,201,0.8765733292413374,-0.0868411736586134,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,3.0,0.05,623,0.9557402021441178,-0.018472267622971657,249,0.7891031573482806,-0.15864959997008002,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,3.0,0.1,573,0.9545507994978921,-0.03276400316504623,228,0.7672307337579278,-0.16040821090343477,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,3.0,0.2,499,1.0791269948867364,0.05301861293243727,212,0.7621321949209993,-0.1830586779741313,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.5,3.0,0.3,426,0.8764314324151974,-0.07859135086528195,190,0.8273305363387609,-0.12366446306742179,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,0.5,0.05,879,0.5231884498706548,-0.19972586355526098,464,0.5084083592438526,-0.2218130221906808,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,0.5,0.1,831,0.5994259446573917,-0.15573952214512155,443,0.49798611586932595,-0.22374549751697473,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,0.5,0.2,746,0.6149983552694877,-0.1505193105481163,389,0.5398492785892092,-0.20572669372845287,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,0.5,0.3,662,0.7527655179414492,-0.0937987628794584,346,0.6005904445361959,-0.17186381441619,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,1.0,0.05,731,0.7181874071416412,-0.15333232502329444,354,0.6586232775096279,-0.19198853208667077,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,1.0,0.1,682,0.8145389627812017,-0.09662402230732725,333,0.6387141679371093,-0.20102341434567478,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,1.0,0.2,598,0.8668163668403049,-0.05956574238361318,298,0.6589775144070398,-0.18865080136910561,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,1.0,0.3,518,0.929765378831751,-0.04650537079334923,265,0.6740751175867327,-0.19163634495567802,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,1.5,0.05,662,0.8849806252175709,-0.059613985537018764,318,0.7566688265059869,-0.16358334300020477,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,1.5,0.1,604,0.9494856275571611,-0.030008688337044426,302,0.7127436417430857,-0.18051832867469522,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,1.5,0.2,543,0.9769048125181952,-0.010083987450797152,263,0.7477368517546407,-0.1536857668773867,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,1.5,0.3,472,1.0603790159435837,0.015711884198907115,236,0.7811415424478168,-0.13820801633948296,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,2.0,0.05,614,0.9775669952289477,0.000934090126248007,289,0.7946671468684922,-0.14816957989592944,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,2.0,0.1,556,1.0591829769398173,0.03543091104944303,276,0.7525753535368451,-0.16423892316839142,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,2.0,0.2,495,1.0362640008564326,0.024363554722038456,241,0.7425136759070494,-0.1763685190763777,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,2.0,0.3,426,1.0468804090721655,0.014892756916144402,218,0.7312286599918983,-0.18468633627452077,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,2.5,0.05,561,1.0199752669025357,0.02417348747745563,264,0.7794386001155578,-0.17371353816495932,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,2.5,0.1,517,1.0831741133095234,0.047636751334066085,251,0.7637788452735412,-0.17043456137649904,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,2.5,0.2,460,1.0456096875760932,0.04188220538540477,229,0.7192175817479377,-0.21016603679148962,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,2.5,0.3,398,1.0531236666447301,0.03015982785652198,198,0.7261672015014166,-0.20297978074416054,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,3.0,0.05,533,1.0707413134310784,0.04541074491199997,243,0.7851553956463551,-0.17538167411887298,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,3.0,0.1,477,1.0910386258697946,0.0474782830342567,234,0.8090126488736264,-0.1349929090959804,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,3.0,0.2,435,1.034225672096477,0.04382563598207103,212,0.7495046895465617,-0.20124999900538587,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,0.75,3.0,0.3,387,1.0645114836433862,0.04450315358449021,189,0.6894676395450893,-0.2519109705356661,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,0.5,0.05,782,0.5500687889613417,-0.1875109696386292,382,0.5351484753754026,-0.19885980775061915,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,0.5,0.1,737,0.6255737511134216,-0.1476129441192899,363,0.6112382066853455,-0.15513792277896596,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,0.5,0.2,664,0.6480351818698974,-0.13941185136787104,336,0.6545594963618389,-0.1369228524953282,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,0.5,0.3,588,0.706386389947593,-0.11393311402876974,300,0.7691279930927204,-0.09413404727822564,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,1.0,0.05,641,0.7348291471757711,-0.14507938425568312,302,0.8131552576500649,-0.09260188558917412,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,1.0,0.1,600,0.8260966113195798,-0.09766500676954538,279,0.9108292226627454,-0.03268282906367984,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,1.0,0.2,528,0.8802653333296137,-0.06057457036281383,263,0.8369630546647612,-0.08416578238141902,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,1.0,0.3,468,0.8292468441261626,-0.09583774858835459,223,0.8129331793002519,-0.122388881738076,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,1.5,0.05,586,0.869500369348263,-0.07567706244472841,258,0.7782846205328124,-0.14305416197117551,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,1.5,0.1,536,0.9368880581979983,-0.03917625269820928,242,0.9126616673934941,-0.04171775518373443,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,1.5,0.2,484,1.0143078696877041,0.008761837507304089,227,0.8477428754142485,-0.09952192368941559,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,1.5,0.3,424,0.9440679460504354,-0.04514375081961945,203,0.9309551288741725,-0.06979017120694886,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,2.0,0.05,549,0.9645038309051183,-0.018420292221059714,246,0.8798475454947702,-0.09455629198396805,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,2.0,0.1,504,1.0381434182533449,0.021538007313914278,229,0.9085344664351325,-0.054476715370018435,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,2.0,0.2,439,1.0101009381029193,0.009205762126615308,207,0.8152128265818316,-0.1354468811880752,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,2.0,0.3,391,0.9234278175254987,-0.06402669419897034,176,0.7747718552069414,-0.18465527900616258,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,2.5,0.05,509,0.9881672533824507,-0.0041057091059016,228,0.9076545465371676,-0.07991628876009886,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,2.5,0.1,469,0.9927106990311122,-0.01683754013025261,209,0.9109846981322588,-0.0558862343297109,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,2.5,0.2,411,0.9887561599801342,0.0022913475013132106,194,0.7217589822981728,-0.20614789109955292,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,2.5,0.3,371,0.9799929087337805,-0.02033038277353293,164,0.6600331014178659,-0.26683828854932407,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,3.0,0.05,487,1.0124299358657143,-0.002423402590633467,215,0.8362926350443225,-0.12597478702749457,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,3.0,0.1,448,1.0319096112138273,0.007917053738740678,199,0.780840606887432,-0.14220708394612236,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,3.0,0.2,400,1.043119670601322,0.04306082528282051,184,0.6805964369404258,-0.25569701180586335,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.0,3.0,0.3,362,1.0133974842390903,0.0114545762127114,163,0.7349854030934597,-0.23464486784176986,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,0.5,0.05,681,0.466283749145354,-0.2524555066634096,314,0.494808996808182,-0.22177037546131448,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,0.5,0.1,644,0.501732821116391,-0.2198751580956398,299,0.5552044964496922,-0.18730315622240978,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,0.5,0.2,574,0.5419714981866659,-0.19636695194505374,282,0.6499487115983569,-0.1441660906202951,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,0.5,0.3,500,0.5903951070523021,-0.17755459656602565,247,0.7292867193012901,-0.10795685111180288,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,1.0,0.05,557,0.6638360153236904,-0.20098021278752748,277,0.7016799147555539,-0.1360878705578926,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,1.0,0.1,518,0.6776814869317993,-0.1762943231889258,251,0.7518589596577991,-0.1184186505706352,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,1.0,0.2,455,0.7378452791437503,-0.13777228633445157,237,0.861113520380046,-0.06924946080130752,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,1.0,0.3,395,0.7847301927489289,-0.12044646908855818,196,0.9169372182705681,-0.05298910870049966,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,1.5,0.05,513,0.8004552212056815,-0.12855810460591469,244,0.7109622185821441,-0.16239067388560424,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,1.5,0.1,467,0.7958591214752366,-0.11374178625667757,223,0.8270407087366073,-0.09136585113059106,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,1.5,0.2,419,0.8550380152605186,-0.07745579806115982,204,0.9157219833439519,-0.036823438802182695,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,1.5,0.3,373,0.8325269220364591,-0.10965501449506258,175,0.9311367959757497,-0.04612995494572899,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,2.0,0.05,475,0.9030007590926089,-0.06445481760075632,225,0.7088888447010113,-0.1985832854557525,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,2.0,0.1,444,0.8801874346841237,-0.05793997471157094,206,0.8657346579052396,-0.07839240433909707,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,2.0,0.2,390,0.8866514143452329,-0.07143785762430017,183,0.8305331421262643,-0.10672256640067683,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,2.0,0.3,335,0.8413383435807633,-0.10711136746258608,156,0.7614234841141265,-0.17882277939543473,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,2.5,0.05,445,0.9414407359661885,-0.0441699064494566,210,0.7601518841256917,-0.18218493769340993,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,2.5,0.1,419,0.9043595811293522,-0.05525331749442479,194,0.8307093869104312,-0.10620696176841873,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,2.5,0.2,364,0.8540935214023212,-0.09145707992594419,172,0.7701471323893049,-0.13922758815357275,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,2.5,0.3,319,0.9250691009327313,-0.05147935710341932,150,0.7311866839659261,-0.19941789907069093,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,3.0,0.05,430,1.0165335365209451,-0.004740213243047472,205,0.7178673382392273,-0.22085069890682746,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,3.0,0.1,403,0.9566222314402913,-0.015368215636255018,186,0.704824016909053,-0.19329745295389583,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,3.0,0.2,355,0.9383107765339147,-0.02821482037159759,173,0.8527200833003133,-0.07792791873020903,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.25,3.0,0.3,315,1.0205730743410562,0.02525361495132868,148,0.7900020145329618,-0.1511864157018988,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,0.5,0.05,600,0.4864072004675153,-0.22885030531456627,278,0.48256713598798784,-0.23430308995609397,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,0.5,0.1,580,0.5144441628380414,-0.21046961578180307,266,0.5528007592680819,-0.18985088307265205,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,0.5,0.2,513,0.5906875260637601,-0.17647349549099067,246,0.5918183539391914,-0.18515947410085873,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,0.5,0.3,456,0.6317137749320468,-0.15334842248170366,220,0.6393498876186637,-0.16365309857144925,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,1.0,0.05,496,0.6320648006517294,-0.2161797389053101,241,0.7204810678045683,-0.13357620607144916,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,1.0,0.1,473,0.6187401967325105,-0.22062660278304944,224,0.8359110915605072,-0.07159120170815356,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,1.0,0.2,416,0.6841962197778848,-0.1879134403006315,208,0.8548431179316917,-0.09088845605150321,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,1.0,0.3,377,0.7390896014645577,-0.14670782279117578,182,0.8500548648956131,-0.10396100075098123,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,1.5,0.05,470,0.7625888095639249,-0.1498387008776271,214,0.7358840524933385,-0.1464967746244486,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,1.5,0.1,446,0.7236781175694916,-0.17012455363230558,197,0.946433200000939,-0.028367271417049606,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,1.5,0.2,398,0.8640508938385845,-0.08430241915294714,186,0.9108726231952389,-0.06496663558868022,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,1.5,0.3,352,0.812243186365614,-0.11928370400996104,166,0.8912363241915512,-0.08416747658799643,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,2.0,0.05,445,0.8052652678525322,-0.13521902611238149,200,0.6898198733507462,-0.20933389999559215,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,2.0,0.1,426,0.795068961968072,-0.12708995685156818,185,0.8646926142857717,-0.09651226902225568,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,2.0,0.2,366,0.863858681627269,-0.0958296875007783,165,0.9374959016144792,-0.06803930019243902,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,2.0,0.3,326,0.7784347401107852,-0.167467408536824,150,0.84396150130428,-0.1388659140115245,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,2.5,0.05,430,0.8528908094163851,-0.10798829474654995,188,0.7143286981389416,-0.2113158571268666,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,2.5,0.1,404,0.8361692641709224,-0.11262916619600824,174,0.9797713814890562,-0.023554363859681487,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,2.5,0.2,351,0.8221241257693916,-0.1349640113643071,161,0.9012638136118482,-0.1033841774139401,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,2.5,0.3,310,0.7594895888708203,-0.18997979588054392,146,0.8685527686566099,-0.13109576898097616,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,3.0,0.05,416,0.8195282854640039,-0.146760470166403,184,0.6827478870504806,-0.24213697177921126,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,3.0,0.1,391,0.8029392982561651,-0.14376986587090568,168,0.7919237113328599,-0.16170199792674594,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,3.0,0.2,346,0.8728325760593608,-0.09670750482281154,154,0.8771137793397448,-0.12501457141891564,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,1.5,3.0,0.3,307,0.7730712358903711,-0.172678428859812,141,0.8661782211869128,-0.13577917948644594,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,0.5,0.05,499,0.5150934041356259,-0.20490787165082966,243,0.4719093701959522,-0.24262815109518418,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,0.5,0.1,477,0.5622912649107278,-0.18436224554080133,233,0.495168386075412,-0.22327065402157256,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,0.5,0.2,429,0.6468188694398753,-0.13205984761103448,219,0.689258327144789,-0.11746224823839438,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,0.5,0.3,388,0.8714896679200717,-0.05657747394857054,198,0.7844112722962318,-0.07870702524179564,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,1.0,0.05,426,0.7514879594980707,-0.12095105413647231,192,0.7405984531019371,-0.12692923325698813,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,1.0,0.1,400,0.7880571795360677,-0.10409100932972266,185,0.8050729738076159,-0.0886945982049991,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,1.0,0.2,339,0.8555391082585356,-0.07153571324694019,164,0.8728748646504098,-0.06435997935537528,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,1.0,0.3,300,0.9154393994942462,-0.051942823268765134,142,0.934047668680853,-0.03755009765878181,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,1.5,0.05,389,0.8641437956394016,-0.07050117106520071,168,0.6968338433019061,-0.17516869541773022,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,1.5,0.1,362,0.8726208055289669,-0.0731435983930984,157,0.8217992309214703,-0.1037084898069869,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,1.5,0.2,315,1.008500128363248,0.014616949145006122,149,1.0259542246837625,0.016610525535656024,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,1.5,0.3,274,1.0431416168806102,0.024748253869271167,124,1.0621632788966264,0.04386697348967372,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,2.0,0.05,366,0.9283627415554727,-0.027277980316433737,160,0.7691091737461501,-0.14264417220498418,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,2.0,0.1,337,1.0086439226345876,0.008836222279582669,150,0.8881798386973389,-0.07254315885254319,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,2.0,0.2,287,1.0370133807796513,0.027082329102440544,136,1.1076516128592695,0.0769704009477554,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,2.0,0.3,256,1.063833408651818,0.0394143250182757,115,1.0955716080282558,0.06438998353504492,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,2.5,0.05,348,0.9913708774926192,0.02503283389068421,150,0.8725851090085758,-0.07583367027546774,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,2.5,0.1,324,1.0422937804016603,0.023178877942479685,141,1.0361288334229626,0.01735909778110555,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,2.5,0.2,274,1.0459644383208024,0.01903426026459085,127,0.9788727300065442,-0.01496610783125723,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,2.5,0.3,240,0.9690752956540644,-0.01542087002517855,113,1.1386054156733905,0.08455563809832826,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,3.0,0.05,337,0.9183873204622914,-0.039752290927223974,149,0.8375845801742382,-0.09117195185210468,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,3.0,0.1,312,1.0171370164747908,0.0020776663600572,138,0.8956839645637831,-0.06581343707136232,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,3.0,0.2,267,1.0811081512988796,0.04919836095563178,125,1.0031816953742694,0.0035192931059356935,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.0,3.0,0.3,239,1.008630642960834,0.018385853095449108,111,1.2276840228456662,0.13472273301702342,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.5,0.5,0.05,446,0.496296856802957,-0.22313628346448988,226,0.41604291582204456,-0.2921210515415559,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.5,0.5,0.1,426,0.5670063251809994,-0.18556690114775384,220,0.43144367768522446,-0.28326246478910416,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.5,0.5,0.2,365,0.6923173453884821,-0.12406053441800853,192,0.5113368666091642,-0.22089941638797625,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.5,0.5,0.3,316,0.7521210618649622,-0.09950624878663815,164,0.6502484762503004,-0.1436586064114642,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.5,1.0,0.05,365,0.6945810472936867,-0.1574200688635033,200,0.5900388577975633,-0.23716414171181846,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.5,1.0,0.1,344,0.7292345613358371,-0.14733123011241803,192,0.6268268670797943,-0.22478453572439147,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.5,1.0,0.2,290,0.7975592231606035,-0.1172426170848274,157,0.6266453706920373,-0.21892259678010528,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.5,1.0,0.3,252,0.7892202684281822,-0.11926501088780325,131,0.7669925508978358,-0.1304486711068531,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.5,1.5,0.05,335,0.7965289351735017,-0.11409746204624976,168,0.5280906328900619,-0.3371490022166735,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.5,1.5,0.1,314,0.8240467749282904,-0.10801392692267242,170,0.6060416354411251,-0.2738545883592084,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.5,1.5,0.2,264,0.8993359878921484,-0.07020904310500341,135,0.7662615334616976,-0.1448537296469228,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.5,1.5,0.3,229,0.8545160892885253,-0.08175122056412724,119,0.837138722724848,-0.11607960946978178,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.5,2.0,0.05,310,0.8077836301012832,-0.1081814301182505,159,0.6077117581733288,-0.29002257948582455,,,,
03b49085-CME_MINI_MNQ1_15.csv,at,2.5,2.0,0.1,289,0.8185377353013079,-0.11480302139193525,160,0.6428649850574603,-0.2724403214901202,,,,
