length,mode,sl_atr_mult,rr_target,train_trades,train_profit_factor,train_win_rate,train_expectancy_r,test_trades,test_profit_factor,test_win_rate,test_expectancy_r,test_net_return_pct,test_buy_hold_pct,test_max_drawdown_pct,test_avg_bars_held
34,Thma,0.75,2.0,569,1.0509383378016086,0.3444639718804921,0.033391915641476276,242,0.8470588235294118,0.2975206611570248,-0.10743801652892562,-24.630532233746106,1.3473041045576561,-28.217493880659283,3.12396694214876
13,Thma,0.75,1.5,1055,0.9549689440993789,0.3889943074003795,-0.027514231499051234,486,0.8467741935483871,0.36082474226804123,-0.0979381443298969,-39.95626233099885,1.3473041045576561,-51.865091484349946,2.2962962962962963
13,Thma,0.5,1.5,1255,0.9053708439897699,0.3763955342902711,-0.05901116427432217,584,0.8445040214477212,0.3602058319039451,-0.09948542024013722,-46.32198377987616,1.3473041045576561,-54.6659442187191,0.8578767123287672
20,Ehma,0.75,2.0,593,1.2054054054054053,0.3760539629005059,0.1281618887015177,256,0.8444444444444444,0.296875,-0.109375,-26.21839787211594,1.3473041045576561,-36.91015452647841,3.32421875
89,Ehma,0.75,1.5,216,1.2226890756302522,0.44907407407407407,0.12268518518518519,100,0.84375,0.36,-0.1,-10.168226208478837,1.3473041045576561,-16.67330130763226,1.98
13,Ehma,0.5,2.0,838,1.1094619666048238,0.3568019093078759,0.07040572792362769,361,0.84251968503937,0.296398891966759,-0.11080332409972299,-35.2025662539275,1.3473041045576561,-45.73190487713493,1.3601108033240996
13,Ehma,1.0,1.0,714,1.0284090909090908,0.5070028011204482,0.014005602240896359,302,0.8414634146341463,0.45695364238410596,-0.08609271523178808,-24.051098630885004,1.3473041045576561,-33.09949018433175,2.9602649006622515
20,Thma,1.0,1.0,769,0.9541984732824428,0.48828125,-0.0234375,335,0.8406593406593407,0.45671641791044776,-0.08656716417910448,-26.41731932074358,1.3473041045576561,-37.72536676497232,2.916417910447761
20,Hma,0.5,1.0,757,0.8784119106699751,0.4676354029062087,-0.06472919418758256,311,0.8402366863905325,0.4565916398713826,-0.08681672025723473,-24.840658898454414,1.3473041045576561,-35.69706508730995,0.5819935691318328
20,Thma,0.5,1.5,931,0.95,0.3877551020408163,-0.030612244897959183,418,0.8395522388059702,0.3588516746411483,-0.10287081339712918,-36.88414212830738,1.3473041045576561,-45.55183938073157,0.9593301435406698
34,Hma,1.5,1.0,378,1.0769230769230769,0.5185185185185185,0.037037037037037035,149,0.8395061728395061,0.4563758389261745,-0.087248322147651,-12.8426173934992,1.3473041045576561,-18.299231032023844,8.234899328859061
8,Ehma,0.75,1.5,921,1.0746268656716418,0.41739130434782606,0.043478260869565216,433,0.8393501805054152,0.3587962962962963,-0.10300925925925926,-37.88657860571421,1.3473041045576561,-56.757750655198144,2.1939953810623556
